rowname	DDA_NVG_D5_1	DDA_NVG_D6_1	DDA_NVG_F7_1	DDA_NVG_M8_1	DDA_NVG_D5_2	DDA_NVG_D6_2	DDA_NVG_F7_2	DDA_NVG_M8_2	DDA_NVG_D5_3	DDA_NVG_D6_3	DDA_NVG_F7_3	DDA_NVG_M8_3
N-acylneuraminate cytidylyltransferase	18.814694577502475	18.475931498644474	18.841067908908673	18.036901428280675	18.428385733369275	18.546770806042176	18.906024653167975	19.002349839071275	18.840099625956075	18.612098399075073	18.588335726512273	18.918972416622275
F-actin-capping protein subunit alpha-1	21.65248677453648	21.61896194187128	21.41749476386288	21.74875604940168	21.46135111013378	21.55606689941948	21.48196421629238	21.652838338858178	21.39579041324298	21.56278567624808	21.46663232286188	21.61701054990898
Prohibitin	21.568357785380158	21.48375607381776	21.581374875654163	21.196651024361763	21.52308116766256	21.44511300817946	21.480550878160358	21.27743923262436	21.60211132394506	21.52948345462916	21.54841388975406	21.194524181225262
Zinc finger CCCH domain-containing protein 18	19.029989156988	18.089044052096803	19.151683672007003	18.7209164481105	18.719205901060803	18.4683020366731	18.161138944324897	18.198088859082603	18.1622620312122	18.893247993989803	18.8045318218851	19.0149393999954
WD repeat-containing protein 74	19.081816271225637		18.733939153983737	18.843764985088136	19.008221602591238	18.783208619767837	18.336174680348037	18.625148765655137	18.969712498134236	18.556398252649537	19.047671051825336	18.857906517020336
Splicing factor, proline- and glutamine-rich	21.471652231802217	21.304333180444917	21.40897943514462	21.49192017890412	21.572282588330918	21.33930021240722	21.32999532554232	21.40966077129452	21.58416368724532	21.40981566015572	21.42733303825272	21.50123464597182
Apoptosis-associated speck-like protein containing a CARD	18.313088509700577	18.604325078932376		18.390878051826377	18.328051004045076	18.405601488684376	18.068363293181775	18.195549456635177	18.457135195693276	18.519539695165175		18.669334712191677
Proteasome-associated protein ECM29 homolog	18.951230798279276	19.069552284211976	18.907890891893278	18.990336075503375	18.964356037582576	19.010450438831377	18.931916109287076	18.662528317332775	18.850662647996177	18.862862696574577	19.139386232251976	19.423001179087176
Echinoderm microtubule-associated protein-like 2	18.1646094387572	18.395413274378	18.3383839957243	18.2803477071965	18.3325587638642	18.2259950334153	18.4250053257146	18.2739726293264	18.1924585660583	18.3919187888499	18.360603150707	18.2944997094524
Ras-related protein Rap-1A	19.614279000460602	19.5982013979112	19.6148729648743	19.271840884672702	19.5273197472628	19.3584000694865	19.5863488748105	19.2445553691291	19.5662833788519	19.449505957960902	19.5744745724766	19.3243028965734
40S ribosomal protein S8	21.761868051053458	21.734919417821455	21.742550530398056	21.672237510992158	21.820671980082057	21.810641653779758	21.769766730931057	21.791067522905557	21.780010603349258	21.797291740798958	21.851325128771457	21.759902631741358
HLA class II histocompatibility antigen, DP alpha 1 chain	19.8071025310332	19.6545925145541	19.3786144975692	19.9937683916112	19.7744394344499	19.7994805146822	18.9820436160207	20.169908932428	19.5486046311568	19.8940221412707	18.8683903854879	20.1418268112356
Ras suppressor protein 1	18.1666997540686	18.318420473142897	18.1657162927967	18.256300177534797	18.1956178843126	18.2032918607101	18.249647897780697	18.3793734406839	18.3774124398185	18.656812606390897	18.789562378052597	18.3394596069158
Rab-like protein 6		18.109586480650307	18.50418814699221	18.566044824617308		17.975415106866908	18.25690642398461	18.496273377230008	18.27660235449901	18.06219787846441	18.189024671468108	18.51236140479011
WD repeat-containing protein 82	18.533137091018247	18.636789428237044	18.456041068065545	18.262537722442744	19.167610002016147	18.602778213194245	18.310977829732646	18.249143045556444	18.902223765444244	18.860064509558647	18.275427738232647	18.746885399785445
DNA dC->dU-editing enzyme APOBEC-3F	17.414434196215055	17.481855125650355	16.957628497160755	17.603205991027156	17.465735914646256	17.602747028913956	17.351511502711656	17.518288157237155	17.938319335344357	17.569762438920556	17.438801291323553	17.662898139120156
L-2-hydroxyglutarate dehydrogenase, mitochondrial	18.691713906848	18.8911941340405	18.7952215504219	18.4610311884285	19.0457558633874	18.753654488579	18.789242729169498		18.9296843904076	18.8275221798974	18.779902578894898	18.5870273643676
Exportin-7	19.32663125558251	19.09659402903491	19.17145747760771	19.25732699646521	19.13129000883001	19.17135829016241	19.09903180314581	19.17007491416381	19.16623847147761	19.00386175387191	18.97950048566451	19.34692001699741
Charged multivesicular body protein 4a	18.822073521311	18.7497075157648	18.6716216988453	18.597182553087	18.6856036926341	18.8278668482248	18.6190674439511	18.5716126561209	18.6803498831629	18.7103465814966	18.67625575657	18.5912355146637
Glutathione S-transferase kappa 1	19.40049578213922	19.316855346301818	19.721311240114918	19.20879686008522	19.14990688715092	19.28325119276802	19.421493242244118		19.54968899529682	19.55941413478702	19.26379039489952	19.09835594733692
Isocitrate dehydrogenase [NADP], mitochondrial	19.672719547801815	20.119981641136913	20.349537196459714	20.225782219595416	19.725961244977416	19.911032825238113	19.921064088813015	20.197645595805213	19.706425144077915	20.313900825182714	19.921978223213216	20.287249707233116
Translational activator of cytochrome c oxidase 1	18.79839802398946	18.79877434324176	18.82971902364536	18.895837895062062	18.77254600607116	18.77143278638556	18.98069460817116	18.60093447782006	18.90389557473756	19.125257749870062	19.27417758817716	19.09568488622106
Sorbitol dehydrogenase	19.526297131140662	19.48256488997046	19.47315838900366	19.544948909185663	19.551298250092163	19.407353650990462	19.49730770694996	19.842943826027064	19.797754227034662	19.10048527402366	19.436565442864964	19.408534895317263
Pre-mRNA 3-end-processing factor FIP1	18.860244480583393	17.895300969801394	18.836225080540792	19.269591518489992	18.92262368105399	18.422431857441893	19.004375690446494	19.125487273304294	18.846892395466092	18.79683007002169	18.78615285955099	18.952497027800494
RNA polymerase II-associated factor 1 homolog	18.074432455262166	18.104044729248766	17.659408239886567	17.737791145516866	18.012939876259065	18.085922250669366	17.912554419315065	17.809450161291366	18.388495952414864		17.755183083918364	
CD2-associated protein	19.21157307015499	19.206828307866992	19.13921920190549	19.435118117150292	19.177377169395893	19.35351830695989	19.45273117336059	19.26073124424619	19.40369733561809		19.030096753682592	19.43503518428399
Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	20.534663380571114	20.654237320395016	20.658174835479116	20.623847469680314	20.475120182461115	20.708477016157914	20.621337482053814	20.653207142199516	20.558253826655115	20.561671287302214	20.717652822637515	20.849038432615814
Protein FAM49B	19.334933428387256	19.594185371969356	19.476704249632856	19.683395574957753	19.345833432737354	19.345281178949655	19.299063871042556	19.898241557809154	19.352155592036656	19.354283791826955	19.485627733027354	19.726564865351854
AP-2 complex subunit sigma	17.4131211656129	17.4650626576462	17.3807808206892	17.4807193368039	17.6315266427082	17.4078702305102	17.4902781333766	17.5759079779014	17.5416563408836	17.6765274149832	17.312354059695	17.649003169801
Ethylmalonyl-CoA decarboxylase	18.793968934137755	18.730649716054657		18.802175705151758	18.706482105920056	19.096785545365055	19.022207789143955	18.960843235969758	18.917814672470758	19.096461049704356	18.814692362986555	18.838304607088258
Eukaryotic translation initiation factor 3 subunit K	19.622354918533986	19.747404558383085	19.739937775085785	19.940560928725287	19.722512728365384	19.714987851717087	19.929250406570084	19.799369591528986	19.522856793874286	19.931633516902384	19.706606420402487	20.183331375181684
Serine/threonine-protein kinase 10	20.01656144427659	19.57279576612729	19.62986401384929	19.88316256522609	19.81966142448139	19.50772550567169	19.787073096754387	19.882176169998388	19.993355210088588	19.65245088351509	19.63827467136759	19.79907013665439
U1 small nuclear ribonucleoprotein 70 kDa	20.27992182948841	20.54281600073351	20.002233643389008	19.92707158264081	20.09115684170031	20.11929754309301	20.06517870906371	19.99514281885701	20.20693974082661	20.06306078914471	20.22540683507931	20.12747315353471
Dynamin-1-like protein	19.347635413853613	19.31375338107681	19.186518216122412	19.177202575197313	19.399432835781113	19.22172444376261	19.255383404139913	19.35750503957691	19.47952423392471	19.39161086860071	19.35788626711951	19.547277369467412
ATPase ASNA1	19.26857057271092	19.39545782029322	19.07029916003052	19.58189849803632	19.52777726373182	20.176316147592818	19.25261322657562	19.62421694314502	19.50957099692402	19.268071437587718	19.42424690729612	19.49780516570982
Rab GDP dissociation inhibitor alpha	19.010294629057263	19.18555742288716	19.125941437759163	19.020914023287563	18.903173044061063	19.467085611296262	19.233545569870262	19.20747002248306	18.932355201649262	19.06888979095376	19.173785736135564	19.08803605426486
Mitochondrial import receptor subunit TOM22 homolog	19.60686719441755	19.55891846687475	19.49191430298015		19.70032352984185	19.49704582754465	19.392590615306148	19.11450047485825	19.48824433168345	19.455207151650548	19.23322799763545	18.96853483055915
Hydroxyacylglutathione hydrolase, mitochondrial	19.33084367287993	17.39731960056103	17.474192538325727	18.31254033849713	18.124870386894727	18.38876494137993	17.56370065670943	18.74323190479153	18.333210797882728	19.73213165111823	18.74012835667753	18.21404428437753
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9	19.779655468959284	19.672121488678684	19.697049830443085		19.078240010550683	19.372768539038884	19.546467905586386	19.402087216832285	19.078515550456885	19.657873301323885	19.579133225859284	
U2 small nuclear ribonucleoprotein A	19.99202738246015	19.91268628891915	19.93870512003325	20.186844203476152	19.92299890560185	19.88946462206955	19.864895119630752	19.93165023735245	19.85930319545345	19.975813599102953	20.01967046003915	20.03031437255295
SEC23-interacting protein	18.781188869160594	19.008238895312193	19.177025922034392	18.910571696295293	18.960981125775493	19.115687354845093	19.00428878016899	18.909623278035593	19.068433894617794	18.848775240505294	18.98391327254439	18.673939030549793
AP-2 complex subunit alpha-1	19.134061072514392	19.387289012627292	19.40601299431789	19.40633632302969	19.18860669801619	19.303574026060193	19.349399315833992	19.581002632404893	19.217354943148592	19.225368891401892	19.385150978258793	19.338924996047894
OCIA domain-containing protein 2	18.72492759444738	17.89231261477618	18.375644441568582	17.733349253218982	18.62572112731098		18.643258399932282	18.315252861326982	18.49111475237238	18.37793462952458	18.36002622082378	
Serine--tRNA ligase, cytoplasmic	20.444426348980592	20.36092727240009	20.39266583827639	20.43601692918109	20.50018270489369	20.343801912845592	20.41434933770039	20.27050813937279	20.49619826025189	20.463932733926992	20.37458416193379	20.45337746298049
39S ribosomal protein L9, mitochondrial	18.574818612725412	18.664581394048312	18.347223874405113	18.418807384754412	18.590229953401813	17.66015334091661	18.137366354408414	18.265328333102612	18.589501669168012	18.32279411929161	18.458526667245113	18.219538165635413
Dehydrogenase/reductase SDR family member 7	18.16559423065506	18.77576870428896	18.63254923182166	18.71545827228976	18.605550779937758	18.64184991189176	18.69360203101646	18.67309106793946	18.80092334071016		18.929779621206958	18.55066512241816
Spliceosome RNA helicase DDX39B	21.005931077785082	20.73307384481678	20.884772575429782	20.82039418178558	20.96730210815068	20.78261385362208	20.765107684203382	20.79743632258308	20.88963848547898	21.034422466832982	20.85440195420528	20.77639570638478
CMRF35-like molecule 8	17.724759047008934		17.949788052204234	18.033029529325432	18.503296181421334	18.107447101814934	17.555053613855435	18.055257700338732	18.778531536304033	18.196266308398833	17.791407359836732	17.319919396006533
3-hydroxyisobutyryl-CoA hydrolase, mitochondrial	19.5202341504514	19.0526170353587	19.132241585760003	19.1423872514133	18.9563996494854	19.309787191394403	19.1567747014597	19.0253425893012	18.849492840144002	19.0920622664131	19.0345859913295	19.1162831038556
Eukaryotic translation initiation factor 3 subunit G	19.67817367174749	19.73879502064019	19.80817183810579	19.79092008342569	19.66580021057399	19.59679516126019	19.63547681364669	19.723178674292992	19.77163778129709	19.63453233307759	19.695092917237492	19.581981354539792
Short-chain specific acyl-CoA dehydrogenase, mitochondrial	19.028410369406302	18.888128585348802	18.6770734556261	18.724611153626103	18.8713314860546	18.882610335649403	18.6824180836361	18.789043096052403	18.8426422607885	18.7413061880873	18.769151256792803	18.6770656084132
40S ribosomal protein S3	21.716584635163382	21.65383255079638	21.732809960991183	21.68955450407748	21.67584122406848	21.679253398807482	21.77598311279918	21.674525000658782	21.703893355339883	21.76892434249608	21.788781279322283	21.773644681120782
Tropomodulin-3	18.791601771840202	19.3934008267566	19.4441708486632	19.257282423840802	19.2671360894949	19.1363711385918	19.1751263030221	19.236868660034602	19.3588027318129	19.284947258440802	19.3752420729945	19.5084338419649
Heat shock 70 kDa protein 4	20.738020097764675	20.660405230855375	20.703845161985974	20.813418330310874	20.734348602898276	20.673459007463876	20.671131784770875	20.724144883833873	20.785091905875674	20.728939906097374	20.697545215231873	20.756088662589075
Calcium-regulated heat stable protein 1	19.11541004430066	19.56552062080436	19.28796080926656	19.67472902188926	20.27834009808506	20.399181690991462	19.603093691500263	19.560741831932162	19.50196385085496	19.773621082906562	19.85126609757556	19.78879648264406
